TransactionID,Date,CustomerID,Region,Category,Product,Quantity,UnitPrice,TotalPrice,PaymentMethod
TRX-11173,2024-05-14,CUST-308,West,Clothing,Sneakers,2,95.45,190.9,Debit Card
TRX-11174,2024-12-04,CUST-143,North,Clothing,Jacket,3,108.35,325.05,Credit Card
TRX-11175,2023-04-02,CUST-364,North,Electronics,Headphones,3,157.27,471.81,Credit Card
TRX-11176,2024-03-17,CUST-499,East,Clothing,Jacket,2,116.33,232.66,Credit Card
TRX-11177,2024-07-29,CUST-445,South,Clothing,Jacket,3,126.21,378.63,Credit Card
TRX-11178,2024-04-14,CUST-161,West,Electronics,Headphones,1,161.67,161.67,Credit Card
TRX-11179,2024-03-20,CUST-368,East,Home,Blender,2,41.91,83.82,Debit Card
TRX-11180,2024-06-03,CUST-203,East,Clothing,Jeans,4,62.55,250.2,Debit Card
TRX-11181,2023-08-25,CUST-485,North,Home,Blender,4,43.32,173.28,PayPal
TRX-11182,2024-10-11,CUST-399,South,Clothing,Jeans,4,59.1,236.4,Debit Card
TRX-11183,2024-08-15,CUST-317,South,Home,Coffee Maker,4,83.93,335.72,Credit Card
TRX-11184,2024-01-06,CUST-445,West,Home,Chair,4,103.92,415.68,Debit Card
TRX-11185,2024-01-04,CUST-483,West,Electronics,Laptop,2,1188.19,2376.38,Credit Card
TRX-11186,2023-08-27,CUST-294,South,Electronics,Monitor,1,302.96,302.96,Credit Card
TRX-11187,2023-03-02,CUST-228,East,Home,Desk,2,163.17,326.34,PayPal
TRX-11188,2023-06-05,CUST-477,South,Clothing,Jeans,4,60.34,241.36,Credit Card
TRX-11189,2024-08-08,CUST-306,West,Clothing,Jeans,3,57.34,172.02,PayPal
TRX-11190,2023-12-06,CUST-456,West,Electronics,Monitor,3,316.68,950.04,PayPal
TRX-11191,2024-06-23,CUST-491,South,Electronics,Monitor,1,314.87,314.87,Debit Card
TRX-11192,2024-06-17,CUST-169,North,Home,Coffee Maker,3,72.5,217.5,Credit Card
TRX-11193,2024-11-05,CUST-178,East,Electronics,Monitor,4,294.91,1179.64,PayPal
TRX-11194,2024-11-20,CUST-275,North,Electronics,Laptop,4,1213.76,4855.04,Credit Card
TRX-11195,2024-01-01,CUST-286,South,Clothing,Jeans,4,57.88,231.52,Debit Card
TRX-11196,2024-03-30,CUST-203,West,Home,Blender,3,45.13,135.39,PayPal
TRX-11197,2023-09-15,CUST-363,West,Home,Desk,2,155.0,310.0,Debit Card
TRX-11198,2024-07-03,CUST-275,West,Electronics,Smartphone,2,759.84,1519.68,Debit Card
TRX-11199,2023-10-26,CUST-386,East,Clothing,Jacket,4,127.84,511.36,Credit Card
TRX-11200,2024-04-02,CUST-464,South,Home,Coffee Maker,1,84.82,84.82,Debit Card
TRX-11201,2024-10-16,CUST-499,South,Clothing,Sneakers,3,89.38,268.14,PayPal
TRX-11202,2024-04-03,CUST-286,North,Home,Blender,1,44.2,44.2,PayPal
TRX-11203,2024-05-22,CUST-403,North,Electronics,Laptop,2,1283.8,2567.6,Debit Card
TRX-11204,2023-06-15,CUST-213,East,Electronics,Smartphone,2,769.95,1539.9,Credit Card
TRX-11205,2024-11-25,CUST-306,East,Home,Blender,4,46.86,187.44,Credit Card
TRX-11206,2023-12-21,CUST-102,South,Home,Coffee Maker,2,80.19,160.38,Credit Card
TRX-11207,2023-05-05,CUST-237,West,Electronics,Smartphone,1,819.94,819.94,PayPal
TRX-11208,2024-07-26,CUST-128,South,Home,Desk,4,146.72,586.88,Debit Card
TRX-11209,2024-03-25,CUST-173,South,Electronics,Headphones,3,157.7,473.1,PayPal
TRX-11210,2023-10-03,CUST-147,South,Electronics,Monitor,1,278.31,278.31,Debit Card
TRX-11211,2024-10-12,CUST-209,North,Home,Chair,4,101.94,407.76,Credit Card
TRX-11212,2024-12-09,CUST-290,East,Clothing,Jacket,4,116.92,467.68,PayPal
TRX-11213,2024-10-22,CUST-367,West,Clothing,Jeans,3,56.54,169.62,PayPal
TRX-11214,2023-04-23,CUST-269,North,Electronics,Headphones,2,149.82,299.64,PayPal
TRX-11215,2023-01-14,CUST-302,North,Clothing,Sneakers,1,93.87,93.87,PayPal
TRX-11216,2023-06-04,CUST-154,East,Clothing,Jacket,1,130.78,130.78,PayPal
TRX-11217,2024-04-15,CUST-174,West,Clothing,Jacket,4,128.73,514.92,Debit Card
TRX-11218,2023-12-09,CUST-158,South,Home,Desk,1,140.02,140.02,PayPal
TRX-11219,2023-07-01,CUST-438,South,Clothing,T-Shirt,1,25.99,25.99,PayPal
TRX-11220,2023-09-17,CUST-292,South,Clothing,Jacket,3,125.95,377.85,Debit Card
TRX-11221,2024-02-10,CUST-313,South,Electronics,Laptop,4,1123.05,4492.2,PayPal
TRX-11222,2023-04-03,CUST-241,South,Clothing,Jeans,1,60.96,60.96,Credit Card
TRX-11223,2023-04-22,CUST-474,West,Clothing,Jacket,2,109.45,218.9,PayPal
TRX-11224,2023-10-23,CUST-217,North,Home,Coffee Maker,3,74.74,224.22,PayPal
TRX-11225,2024-10-04,CUST-255,East,Clothing,Jeans,2,62.23,124.46,PayPal
TRX-11226,2023-01-13,CUST-421,North,Home,Desk,2,149.65,299.3,PayPal
TRX-11227,2024-03-13,CUST-125,West,Home,Desk,2,152.18,304.36,PayPal
TRX-11228,2023-05-30,CUST-247,South,Clothing,T-Shirt,4,26.2,104.8,Credit Card
TRX-11229,2024-12-21,CUST-227,North,Electronics,Smartphone,4,725.08,2900.32,PayPal
TRX-11230,2023-05-24,CUST-417,West,Electronics,Laptop,3,1227.92,3683.76,PayPal
TRX-11231,2023-02-14,CUST-338,East,Clothing,T-Shirt,4,25.48,101.92,Credit Card
TRX-11232,2023-06-30,CUST-314,North,Electronics,Smartphone,3,829.35,2488.05,Credit Card
TRX-11233,2023-03-14,CUST-278,West,Electronics,Monitor,3,287.19,861.57,Credit Card
TRX-11234,2024-04-09,CUST-338,East,Clothing,Jacket,2,108.72,217.44,Credit Card
TRX-11235,2023-09-21,CUST-306,West,Home,Chair,1,102.06,102.06,PayPal
TRX-11236,2024-01-01,CUST-375,South,Clothing,Sneakers,2,96.25,192.5,PayPal
TRX-11237,2024-09-22,CUST-367,North,Home,Coffee Maker,1,77.56,77.56,PayPal
TRX-11238,2023-12-16,CUST-110,South,Clothing,Jeans,4,63.8,255.2,Credit Card
TRX-11239,2023-12-30,CUST-157,East,Home,Blender,3,47.6,142.8,Debit Card
TRX-11240,2023-02-19,CUST-457,East,Electronics,Laptop,4,1135.05,4540.2,Credit Card
TRX-11241,2024-07-17,CUST-370,North,Home,Chair,4,108.85,435.4,Debit Card
TRX-11242,2024-09-29,CUST-395,West,Clothing,Sneakers,3,83.65,250.95,Credit Card
TRX-11243,2023-02-25,CUST-459,South,Home,Desk,4,138.43,553.72,Credit Card
TRX-11244,2023-04-03,CUST-449,North,Home,Chair,4,94.15,376.6,Debit Card
TRX-11245,2023-02-08,CUST-127,South,Electronics,Monitor,2,271.23,542.46,Credit Card
TRX-11246,2023-01-13,CUST-135,East,Electronics,Headphones,1,145.66,145.66,Credit Card
TRX-11247,2024-05-30,CUST-322,South,Clothing,Jeans,2,56.53,113.06,Debit Card
TRX-11248,2024-01-18,CUST-443,South,Electronics,Laptop,2,1266.43,2532.86,Credit Card
TRX-11249,2024-10-03,CUST-130,North,Electronics,Monitor,3,279.3,837.9,PayPal
TRX-11250,2023-10-29,CUST-195,North,Electronics,Laptop,4,1152.58,4610.32,Debit Card
TRX-11251,2024-04-30,CUST-365,South,Clothing,T-Shirt,4,23.28,93.12,Credit Card
TRX-11252,2023-12-21,CUST-211,North,Clothing,T-Shirt,2,25.03,50.06,Credit Card
TRX-11253,2023-05-25,CUST-164,North,Electronics,Headphones,3,140.23,420.69,PayPal
TRX-11254,2024-05-04,CUST-412,North,Clothing,T-Shirt,3,24.8,74.4,Credit Card
TRX-11255,2023-07-03,CUST-325,North,Clothing,T-Shirt,1,26.08,26.08,PayPal
TRX-11256,2023-03-30,CUST-275,North,Electronics,Monitor,1,297.51,297.51,Debit Card
TRX-11257,2024-02-03,CUST-205,South,Electronics,Smartphone,4,807.56,3230.24,PayPal
TRX-11258,2024-05-17,CUST-266,North,Electronics,Laptop,3,1155.33,3465.99,Debit Card
TRX-11259,2024-01-28,CUST-139,South,Electronics,Smartphone,4,810.01,3240.04,Debit Card
TRX-11260,2023-03-23,CUST-432,West,Clothing,Sneakers,3,87.69,263.07,Credit Card
TRX-11261,2024-03-03,CUST-137,South,Clothing,T-Shirt,3,26.21,78.63,Credit Card
TRX-11262,2023-08-15,CUST-147,West,Electronics,Smartphone,3,854.12,2562.36,Debit Card
TRX-11263,2024-12-08,CUST-286,South,Electronics,Laptop,3,1177.63,3532.89,Debit Card
TRX-11264,2024-05-02,CUST-496,South,Clothing,T-Shirt,2,26.31,52.62,Credit Card
TRX-11265,2023-08-17,CUST-489,North,Electronics,Laptop,1,1293.57,1293.57,Credit Card
TRX-11266,2023-07-07,CUST-445,South,Home,Chair,1,101.35,101.35,Credit Card
TRX-11267,2023-05-12,CUST-138,West,Home,Desk,2,161.09,322.18,PayPal
TRX-11268,2024-11-02,CUST-286,North,Home,Coffee Maker,1,86.92,86.92,PayPal
TRX-11269,2023-04-30,CUST-319,South,Home,Blender,2,41.77,83.54,Credit Card
TRX-11270,2024-02-16,CUST-230,East,Clothing,T-Shirt,3,23.33,69.99,Credit Card
TRX-11271,2024-12-20,CUST-195,East,Clothing,Sneakers,2,84.29,168.58,PayPal
TRX-11272,2023-09-04,CUST-171,East,Clothing,Jacket,4,130.25,521.0,PayPal
TRX-11273,2023-07-25,CUST-131,East,Home,Chair,2,97.42,194.84,Debit Card
TRX-11274,2024-11-29,CUST-175,West,Home,Coffee Maker,3,84.76,254.28,Credit Card
TRX-11275,2023-12-15,CUST-354,West,Home,Desk,3,151.7,455.1,Credit Card
TRX-11276,2023-12-11,CUST-226,North,Electronics,Monitor,4,290.26,1161.04,Debit Card
TRX-11277,2024-12-25,CUST-349,East,Home,Desk,2,141.62,283.24,PayPal
TRX-11278,2024-02-10,CUST-487,East,Home,Desk,3,150.66,451.98,Credit Card
TRX-11279,2024-09-17,CUST-375,East,Clothing,T-Shirt,3,22.5,67.5,PayPal
TRX-11280,2024-04-25,CUST-484,North,Electronics,Headphones,1,146.3,146.3,PayPal
TRX-11281,2023-02-27,CUST-427,North,Clothing,Jacket,1,116.43,116.43,PayPal
TRX-11282,2023-10-06,CUST-273,East,Home,Desk,1,162.62,162.62,Debit Card
TRX-11283,2024-04-18,CUST-210,North,Clothing,Jacket,3,122.64,367.92,Credit Card
TRX-11284,2023-08-17,CUST-255,East,Home,Coffee Maker,3,86.53,259.59,Credit Card
TRX-11285,2023-01-02,CUST-345,West,Home,Chair,4,105.21,420.84,Credit Card
TRX-11286,2023-10-13,CUST-458,West,Home,Coffee Maker,1,78.88,78.88,Credit Card
TRX-11287,2023-08-26,CUST-193,West,Clothing,Jeans,2,65.22,130.44,PayPal
TRX-11288,2024-08-28,CUST-248,East,Clothing,Jacket,3,119.42,358.26,PayPal
TRX-11289,2024-04-11,CUST-215,East,Electronics,Smartphone,1,727.27,727.27,Debit Card
TRX-11290,2024-12-14,CUST-463,East,Clothing,Jacket,4,124.08,496.32,Debit Card
TRX-11291,2024-01-19,CUST-279,West,Electronics,Smartphone,3,800.2,2400.6,Credit Card
TRX-11292,2023-11-04,CUST-236,West,Clothing,Jeans,1,57.34,57.34,PayPal
TRX-11293,2023-02-13,CUST-326,East,Electronics,Laptop,1,1281.4,1281.4,Credit Card
TRX-11294,2023-09-22,CUST-387,West,Electronics,Monitor,4,315.22,1260.88,Credit Card
TRX-11295,2023-08-25,CUST-491,West,Electronics,Laptop,1,1091.91,1091.91,Debit Card
TRX-11296,2023-09-25,CUST-420,West,Electronics,Monitor,2,286.86,573.72,PayPal
TRX-11297,2024-12-02,CUST-470,East,Clothing,T-Shirt,2,25.55,51.1,Credit Card
TRX-11298,2023-09-30,CUST-320,South,Home,Desk,3,157.52,472.56,PayPal
TRX-11299,2024-02-11,CUST-155,West,Home,Desk,4,160.69,642.76,PayPal
TRX-11300,2024-09-05,CUST-291,South,Electronics,Monitor,2,293.24,586.48,Credit Card
TRX-11301,2023-08-21,CUST-326,East,Clothing,Jeans,4,59.17,236.68,Credit Card
TRX-11302,2023-05-29,CUST-214,South,Electronics,Headphones,4,147.56,590.24,PayPal
TRX-11303,2024-10-29,CUST-372,North,Electronics,Monitor,4,287.63,1150.52,Credit Card
TRX-11304,2023-01-28,CUST-137,West,Electronics,Headphones,4,154.6,618.4,Debit Card
TRX-11305,2023-09-01,CUST-167,West,Electronics,Laptop,3,1307.32,3921.96,Debit Card
TRX-11306,2023-10-26,CUST-263,East,Home,Blender,1,43.65,43.65,PayPal
TRX-11307,2024-07-23,CUST-387,East,Clothing,Sneakers,4,98.34,393.36,Credit Card
TRX-11308,2023-09-04,CUST-287,South,Electronics,Smartphone,4,806.88,3227.52,Debit Card
TRX-11309,2023-09-09,CUST-454,North,Electronics,Smartphone,2,878.42,1756.84,Debit Card
TRX-11310,2023-07-29,CUST-403,West,Home,Blender,4,41.78,167.12,Debit Card
TRX-11311,2024-04-04,CUST-307,East,Clothing,T-Shirt,3,26.67,80.01,Credit Card
TRX-11312,2024-05-06,CUST-236,South,Electronics,Headphones,2,148.58,297.16,PayPal
TRX-11313,2024-08-10,CUST-386,South,Home,Chair,4,94.8,379.2,Credit Card
TRX-11314,2024-06-20,CUST-389,West,Home,Desk,2,139.51,279.02,Credit Card
TRX-11315,2024-05-24,CUST-217,West,Electronics,Laptop,4,1125.45,4501.8,PayPal
TRX-11316,2023-12-26,CUST-109,West,Clothing,Jacket,2,123.89,247.78,PayPal
TRX-11317,2023-01-05,CUST-294,West,Home,Desk,4,140.32,561.28,Credit Card
TRX-11318,2023-04-23,CUST-370,East,Home,Coffee Maker,4,84.11,336.44,Debit Card
TRX-11319,2024-11-23,CUST-143,West,Electronics,Laptop,1,1190.97,1190.97,Debit Card
TRX-11320,2023-12-17,CUST-439,North,Electronics,Headphones,2,147.34,294.68,Credit Card
TRX-11321,2023-03-28,CUST-275,East,Electronics,Laptop,4,1261.79,5047.16,PayPal
TRX-11322,2023-09-03,CUST-188,West,Home,Chair,1,103.82,103.82,Debit Card
TRX-11323,2024-01-13,CUST-248,West,Electronics,Laptop,3,1255.13,3765.39,PayPal
TRX-11324,2024-09-19,CUST-313,East,Home,Desk,1,147.9,147.9,Credit Card
TRX-11325,2024-04-25,CUST-471,North,Home,Blender,1,42.06,42.06,PayPal
TRX-11326,2023-09-07,CUST-465,West,Electronics,Headphones,3,143.64,430.92,Credit Card
TRX-11327,2023-01-25,CUST-376,East,Home,Chair,2,101.92,203.84,Credit Card
TRX-11328,2023-03-11,CUST-212,South,Electronics,Smartphone,2,813.38,1626.76,PayPal
TRX-11329,2023-10-30,CUST-190,East,Clothing,Jeans,4,54.54,218.16,Debit Card
TRX-11330,2024-12-26,CUST-459,South,Electronics,Laptop,4,1303.57,5214.28,PayPal
TRX-11331,2024-07-05,CUST-341,West,Electronics,Monitor,3,309.42,928.26,Debit Card
TRX-11332,2024-12-12,CUST-302,South,Clothing,Jeans,4,60.73,242.92,PayPal
TRX-11333,2023-08-25,CUST-280,North,Electronics,Headphones,1,159.03,159.03,Credit Card
TRX-11334,2024-03-18,CUST-336,East,Electronics,Monitor,4,297.84,1191.36,PayPal
TRX-11335,2024-08-07,CUST-158,South,Home,Blender,1,45.77,45.77,Debit Card
TRX-11336,2023-12-26,CUST-287,East,Clothing,Sneakers,1,91.71,91.71,PayPal
TRX-11337,2023-04-18,CUST-431,East,Clothing,Jeans,3,61.4,184.2,PayPal
TRX-11338,2024-03-20,CUST-480,South,Electronics,Laptop,1,1289.55,1289.55,PayPal
TRX-11339,2024-08-28,CUST-202,West,Clothing,Jeans,2,63.82,127.64,PayPal
TRX-11340,2024-11-26,CUST-261,East,Home,Desk,1,164.09,164.09,Debit Card
TRX-11341,2024-08-10,CUST-484,East,Electronics,Headphones,4,136.51,546.04,PayPal
TRX-11342,2024-09-04,CUST-210,South,Electronics,Smartphone,4,793.27,3173.08,Debit Card
TRX-11343,2023-07-10,CUST-281,North,Home,Desk,1,152.23,152.23,Credit Card
TRX-11344,2023-07-28,CUST-121,North,Electronics,Headphones,3,161.93,485.79,Credit Card
TRX-11345,2023-07-27,CUST-107,East,Home,Chair,1,99.55,99.55,Credit Card
TRX-11346,2024-06-12,CUST-189,North,Clothing,Sneakers,1,83.85,83.85,Credit Card
TRX-11347,2024-05-10,CUST-177,East,Home,Blender,2,41.9,83.8,Debit Card
TRX-11348,2024-01-01,CUST-113,East,Electronics,Smartphone,3,866.06,2598.18,Debit Card
TRX-11349,2024-10-16,CUST-409,East,Clothing,T-Shirt,1,24.4,24.4,Credit Card
TRX-11350,2024-02-19,CUST-344,South,Electronics,Laptop,1,1262.85,1262.85,Credit Card
TRX-11351,2023-01-06,CUST-296,North,Home,Coffee Maker,4,75.27,301.08,Debit Card
TRX-11352,2024-02-11,CUST-316,East,Electronics,Laptop,1,1304.1,1304.1,Credit Card
TRX-11353,2023-01-05,CUST-119,North,Electronics,Laptop,3,1224.4,3673.2,Credit Card
TRX-11354,2024-03-23,CUST-341,West,Home,Chair,3,95.0,285.0,Credit Card
TRX-11355,2023-09-06,CUST-113,South,Clothing,Jeans,1,65.65,65.65,Debit Card
TRX-11356,2024-01-19,CUST-143,West,Electronics,Smartphone,3,855.18,2565.54,Debit Card
TRX-11357,2024-07-28,CUST-338,East,Home,Desk,3,138.49,415.47,Debit Card
TRX-11358,2024-02-23,CUST-199,North,Electronics,Laptop,1,1238.83,1238.83,PayPal
TRX-11359,2024-03-07,CUST-143,East,Electronics,Monitor,2,310.88,621.76,Debit Card
TRX-11360,2024-01-16,CUST-244,South,Electronics,Monitor,1,318.88,318.88,Credit Card
TRX-11361,2023-03-06,CUST-454,South,Home,Desk,2,161.98,323.96,Credit Card
TRX-11362,2023-05-08,CUST-497,West,Home,Chair,1,97.1,97.1,PayPal
TRX-11363,2023-07-06,CUST-307,North,Clothing,T-Shirt,3,23.89,71.67,PayPal
TRX-11364,2024-01-23,CUST-445,East,Electronics,Headphones,2,159.82,319.64,Debit Card
TRX-11365,2023-07-13,CUST-386,South,Clothing,T-Shirt,1,23.34,23.34,Credit Card
TRX-11366,2023-06-20,CUST-258,North,Electronics,Monitor,4,275.74,1102.96,PayPal
TRX-11367,2024-08-05,CUST-463,West,Home,Chair,1,109.16,109.16,Credit Card
TRX-11368,2023-05-05,CUST-412,East,Electronics,Smartphone,2,866.63,1733.26,Credit Card
TRX-11369,2024-04-02,CUST-329,North,Home,Blender,2,43.07,86.14,PayPal
TRX-11370,2024-02-27,CUST-159,East,Home,Chair,1,100.63,100.63,PayPal
TRX-11371,2023-06-22,CUST-250,North,Clothing,T-Shirt,2,24.72,49.44,Debit Card
TRX-11372,2024-09-25,CUST-207,West,Home,Coffee Maker,2,85.33,170.66,Debit Card
TRX-11373,2023-01-06,CUST-387,North,Clothing,Sneakers,3,87.82,263.46,Debit Card
TRX-11374,2024-02-28,CUST-477,North,Electronics,Headphones,3,148.01,444.03,PayPal
TRX-11375,2023-07-21,CUST-311,South,Electronics,Monitor,1,300.85,300.85,Debit Card
TRX-11376,2024-03-22,CUST-422,West,Clothing,Sneakers,4,84.87,339.48,Debit Card
TRX-11377,2024-02-05,CUST-195,West,Electronics,Headphones,3,159.85,479.55,Credit Card
TRX-11378,2024-02-20,CUST-313,East,Clothing,Sneakers,4,98.38,393.52,Debit Card
TRX-11379,2024-06-17,CUST-292,North,Electronics,Monitor,3,319.23,957.69,Debit Card
TRX-11380,2024-05-29,CUST-492,South,Home,Desk,4,147.01,588.04,Debit Card
TRX-11381,2023-09-27,CUST-324,West,Electronics,Headphones,3,153.11,459.33,Debit Card
TRX-11382,2023-08-21,CUST-428,West,Home,Coffee Maker,3,78.9,236.7,Credit Card
TRX-11383,2023-05-05,CUST-274,North,Clothing,Jeans,3,56.17,168.51,Credit Card
TRX-11384,2023-09-13,CUST-314,North,Home,Coffee Maker,4,78.72,314.88,Credit Card
TRX-11385,2023-08-25,CUST-347,West,Electronics,Monitor,4,295.03,1180.12,PayPal
TRX-11386,2024-08-08,CUST-305,West,Clothing,Sneakers,1,88.53,88.53,Debit Card
TRX-11387,2023-11-10,CUST-193,South,Home,Coffee Maker,2,83.59,167.18,PayPal
TRX-11388,2023-01-25,CUST-433,South,Home,Blender,1,41.4,41.4,Debit Card
TRX-11389,2023-04-09,CUST-110,North,Home,Blender,4,41.94,167.76,Debit Card
TRX-11390,2024-11-15,CUST-490,North,Electronics,Smartphone,2,852.82,1705.64,PayPal
TRX-11391,2024-07-29,CUST-357,North,Electronics,Monitor,4,278.13,1112.52,PayPal
TRX-11392,2023-02-23,CUST-430,North,Home,Coffee Maker,2,86.82,173.64,Credit Card
TRX-11393,2024-06-13,CUST-286,North,Clothing,Sneakers,3,88.56,265.68,PayPal
TRX-11394,2023-12-30,CUST-338,West,Clothing,Sneakers,2,91.5,183.0,PayPal
TRX-11395,2024-11-30,CUST-432,South,Electronics,Laptop,4,1089.66,4358.64,Credit Card
TRX-11396,2024-10-03,CUST-414,South,Home,Blender,2,45.6,91.2,Credit Card
TRX-11397,2023-03-13,CUST-362,South,Electronics,Monitor,3,302.12,906.36,PayPal
TRX-11398,2024-07-28,CUST-479,North,Electronics,Monitor,3,277.92,833.76,PayPal
TRX-11399,2024-07-08,CUST-116,West,Electronics,Monitor,2,295.57,591.14,PayPal
TRX-11400,2024-01-11,CUST-391,South,Clothing,Jeans,1,56.66,56.66,Credit Card
TRX-11401,2023-03-31,CUST-307,East,Clothing,Jeans,1,63.81,63.81,Credit Card
TRX-11402,2023-06-24,CUST-175,East,Electronics,Smartphone,2,750.92,1501.84,Credit Card
TRX-11403,2024-02-04,CUST-369,East,Electronics,Monitor,3,287.24,861.72,Debit Card
TRX-11404,2023-06-29,CUST-223,East,Electronics,Smartphone,1,840.39,840.39,PayPal
TRX-11405,2023-07-14,CUST-498,North,Clothing,Jeans,1,63.11,63.11,PayPal
TRX-11406,2024-03-11,CUST-374,South,Home,Chair,2,97.89,195.78,Debit Card
TRX-11407,2023-03-05,CUST-264,North,Electronics,Headphones,1,141.49,141.49,Debit Card
TRX-11408,2023-10-12,CUST-247,North,Clothing,Sneakers,4,94.68,378.72,Debit Card
TRX-11409,2023-06-13,CUST-485,East,Home,Chair,3,104.68,314.04,PayPal
TRX-11410,2023-05-26,CUST-455,North,Home,Desk,4,147.25,589.0,Credit Card
TRX-11411,2024-04-15,CUST-133,North,Electronics,Laptop,3,1220.36,3661.08,Debit Card
TRX-11412,2023-08-09,CUST-455,South,Clothing,Jeans,2,56.32,112.64,PayPal
TRX-11413,2024-01-02,CUST-428,East,Home,Blender,4,48.47,193.88,PayPal
TRX-11414,2024-07-03,CUST-169,West,Home,Desk,3,141.9,425.7,Debit Card
TRX-11415,2024-03-16,CUST-247,South,Electronics,Headphones,3,161.25,483.75,Credit Card
TRX-11416,2023-02-19,CUST-437,North,Electronics,Smartphone,4,827.69,3310.76,PayPal
TRX-11417,2024-09-29,CUST-174,East,Home,Coffee Maker,3,72.72,218.16,Debit Card
TRX-11418,2023-10-27,CUST-389,West,Electronics,Headphones,2,145.81,291.62,PayPal
TRX-11419,2024-09-09,CUST-194,East,Electronics,Smartphone,1,724.8,724.8,Debit Card
TRX-11420,2024-05-04,CUST-258,East,Electronics,Monitor,3,329.31,987.93,PayPal
TRX-11421,2023-07-08,CUST-438,West,Clothing,Sneakers,1,92.87,92.87,PayPal
TRX-11422,2023-07-06,CUST-471,South,Home,Coffee Maker,4,87.76,351.04,PayPal
TRX-11423,2023-11-12,CUST-372,South,Home,Blender,2,44.52,89.04,Credit Card
TRX-11424,2023-10-29,CUST-344,South,Electronics,Monitor,4,300.04,1200.16,Credit Card
TRX-11425,2023-05-09,CUST-494,West,Home,Blender,4,44.37,177.48,Debit Card
TRX-11426,2023-11-23,CUST-466,South,Home,Coffee Maker,4,80.9,323.6,Credit Card
TRX-11427,2024-12-21,CUST-324,South,Clothing,Jacket,3,127.64,382.92,PayPal
TRX-11428,2023-11-17,CUST-146,South,Home,Desk,4,149.77,599.08,PayPal
TRX-11429,2024-12-11,CUST-485,West,Home,Chair,2,94.21,188.42,Debit Card
TRX-11430,2023-04-18,CUST-118,East,Electronics,Headphones,4,153.07,612.28,Debit Card
TRX-11431,2023-06-20,CUST-430,North,Electronics,Monitor,4,277.56,1110.24,Credit Card
TRX-11432,2023-07-14,CUST-382,South,Home,Desk,4,160.41,641.64,Credit Card
TRX-11433,2024-10-17,CUST-485,South,Home,Coffee Maker,2,81.51,163.02,PayPal
TRX-11434,2024-08-18,CUST-265,South,Home,Desk,2,152.26,304.52,Credit Card
TRX-11435,2024-01-16,CUST-365,South,Home,Chair,4,92.87,371.48,Credit Card
TRX-11436,2023-12-27,CUST-473,North,Clothing,Jeans,4,62.31,249.24,Debit Card
TRX-11437,2023-09-03,CUST-307,East,Electronics,Headphones,1,141.56,141.56,Credit Card
TRX-11438,2024-04-12,CUST-341,South,Clothing,Sneakers,1,84.82,84.82,Credit Card
TRX-11439,2023-12-02,CUST-261,West,Home,Chair,1,90.9,90.9,Debit Card
TRX-11440,2023-11-18,CUST-111,South,Clothing,Sneakers,1,84.3,84.3,PayPal
TRX-11441,2023-07-20,CUST-109,North,Home,Chair,4,96.64,386.56,Credit Card
TRX-11442,2024-11-18,CUST-375,West,Electronics,Laptop,2,1099.58,2199.16,Credit Card
TRX-11443,2023-11-17,CUST-223,East,Home,Desk,2,149.48,298.96,Debit Card
TRX-11444,2024-01-21,CUST-258,South,Home,Desk,2,156.73,313.46,Debit Card
TRX-11445,2023-10-12,CUST-114,North,Clothing,Jacket,2,127.33,254.66,Debit Card
TRX-11446,2023-12-06,CUST-224,East,Clothing,Jeans,4,64.68,258.72,Debit Card
TRX-11447,2024-09-13,CUST-433,West,Clothing,Jeans,1,54.3,54.3,Credit Card
TRX-11448,2024-11-04,CUST-227,West,Clothing,T-Shirt,4,26.7,106.8,Credit Card
TRX-11449,2024-03-29,CUST-135,East,Electronics,Laptop,2,1287.12,2574.24,Debit Card
TRX-11450,2023-07-25,CUST-226,North,Home,Blender,2,49.42,98.84,Debit Card
TRX-11451,2024-03-15,CUST-316,West,Electronics,Laptop,4,1247.48,4989.92,Credit Card
TRX-11452,2023-06-13,CUST-247,South,Clothing,T-Shirt,1,24.04,24.04,Debit Card
TRX-11453,2024-10-24,CUST-464,South,Electronics,Laptop,3,1307.02,3921.06,Debit Card
TRX-11454,2024-03-27,CUST-248,West,Electronics,Headphones,3,143.16,429.48,PayPal
TRX-11455,2024-12-18,CUST-297,West,Clothing,T-Shirt,2,25.67,51.34,Credit Card
TRX-11456,2024-08-21,CUST-241,South,Electronics,Smartphone,1,829.54,829.54,Debit Card
TRX-11457,2024-06-10,CUST-143,North,Electronics,Headphones,2,138.82,277.64,Debit Card
TRX-11458,2024-05-09,CUST-143,North,Electronics,Smartphone,2,867.88,1735.76,PayPal
TRX-11459,2024-01-07,CUST-442,South,Clothing,Jeans,1,61.8,61.8,PayPal
TRX-11460,2023-07-25,CUST-434,West,Electronics,Smartphone,3,836.63,2509.89,Debit Card
TRX-11461,2023-10-14,CUST-454,West,Home,Blender,1,48.52,48.52,PayPal
TRX-11462,2023-04-20,CUST-289,West,Clothing,T-Shirt,3,24.28,72.84,Credit Card
TRX-11463,2023-09-08,CUST-311,West,Electronics,Laptop,4,1209.67,4838.68,Debit Card
TRX-11464,2023-11-22,CUST-194,West,Electronics,Smartphone,1,810.52,810.52,PayPal
